id,loan_amnt,funded_amnt,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,year,early_default,return
95028757,5000,5000,0.0724,154.94,A,A3,10+ years,MORTGAGE,90000.0,Source Verified,Dec-2016,Fully Paid,debt_consolidation,381xx,TN,22.65,0,Sep-2003,720,724,0,,16,1,11472,0.3,31,0,0,0,0,1,0,2016,0,0.1179670289798
47837216,16000,16000,0.1399,546.77,C,C4,5 years,RENT,51000.0,Source Verified,May-2015,Charged Off,debt_consolidation,063xx,CT,22.16,1,May-2010,685,689,0,23.0,8,0,12353,0.6940000000000001,12,0,0,0,0,0,0,2015,0,-0.62073875
47191576,11000,11000,0.1229,366.89,C,C1,2 years,RENT,35000.0,Not Verified,Apr-2015,Fully Paid,credit_card,330xx,FL,21.97,0,Jun-2010,700,704,0,30.0,19,0,8521,0.357,21,0,0,0,0,0,0,2015,0,0.2006137887989365
64087862,28000,28000,0.0624,854.87,A,A2,1 year,MORTGAGE,108000.0,Not Verified,Nov-2015,Fully Paid,credit_card,600xx,IL,9.24,0,Apr-1991,740,744,0,,8,0,31482,0.561,19,0,0,0,0,0,0,2015,0,0.0832569151653213
40836129,5000,5000,0.1099,163.67,B,B4,,MORTGAGE,40360.0,Verified,Feb-2015,Fully Paid,credit_card,475xx,IN,33.41,0,Jul-1979,690,694,3,31.0,16,1,10179,0.54,36,0,0,0,0,0,0,2015,0,0.12415000000168
8154825,10000,10000,0.0999,322.63,B,B1,3 years,RENT,37000.0,Verified,Oct-2013,Charged Off,debt_consolidation,920xx,CA,21.15,0,Oct-2001,700,704,0,,6,0,10311,0.529,13,0,0,0,0,0,0,2013,0,-0.5807100000000001
49267721,3000,3000,0.1099,98.21,B,B4,6 years,MORTGAGE,47000.0,Not Verified,May-2015,Fully Paid,credit_card,620xx,IL,13.07,0,Aug-2004,665,669,1,,4,0,5570,0.9279999999999999,6,0,0,0,0,0,0,2015,0,0.1589881684631334
65994297,5000,5000,0.0726,154.99,A,A4,10+ years,MORTGAGE,65000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,852xx,AZ,14.35,0,Nov-2004,740,744,0,47.0,12,0,5085,0.242,21,0,0,0,0,0,0,2015,0,0.1154483093404
78965104,8400,8400,0.0739,260.87,A,A4,,OWN,52000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,443xx,OH,19.13,0,Dec-1993,670,674,2,,11,1,6787,0.392,27,0,0,0,0,1,0,2016,0,0.1064512198690595
18596097,28900,28900,0.1299,973.62,C,C1,10+ years,MORTGAGE,70000.0,Source Verified,Jun-2014,Fully Paid,debt_consolidation,765xx,TX,23.28,0,Apr-1991,725,729,0,,23,0,38236,0.522,48,0,0,0,0,0,0,2014,0,0.0856557093425605
80468158,24000,24000,0.0532,722.76,A,A1,1 year,RENT,105000.0,Not Verified,Jun-2016,Fully Paid,debt_consolidation,941xx,CA,9.45,0,Mar-1998,785,789,0,,15,0,10395,0.158,38,0,0,0,0,0,0,2016,0,0.08388476681421242
62165230,9450,9450,0.1269,317.0,C,C2,4 years,RENT,27000.0,Verified,Oct-2015,Charged Off,debt_consolidation,346xx,FL,25.69,1,Nov-1978,660,664,2,26.0,5,0,1032,0.5,19,0,0,0,0,0,0,2015,1,-0.9336148148148148
46610706,11500,11500,0.1655,407.44,D,D2,6 years,RENT,32000.0,Not Verified,Apr-2015,Fully Paid,credit_card,628xx,IL,20.29,0,Sep-1993,675,679,1,,9,0,6642,0.7140000000000001,26,0,0,0,0,0,0,2015,0,0.2736070577740435
8629237,12000,12000,0.08900000000000001,381.04,A,A5,6 years,RENT,100000.0,Not Verified,Nov-2013,Fully Paid,credit_card,100xx,NY,24.89,0,Feb-1994,700,704,0,,17,0,26807,0.573,24,0,0,0,0,0,0,2013,0,0.1431150062792084
69097243,2500,2500,0.1399,85.44,C,C4,10+ years,RENT,54000.0,Not Verified,Feb-2016,Fully Paid,debt_consolidation,870xx,NM,26.4,6,Sep-1990,675,679,1,19.0,9,0,8545,0.846,20,0,0,0,0,0,0,2016,0,0.2294166720616
68172875,6000,6000,0.0791,187.77,A,A5,< 1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,other,877xx,NM,21.34,0,Dec-1996,705,709,0,74.0,19,0,21101,0.353,25,0,0,0,0,0,0,2015,0,0.1255161324706668
888777,30000,30000,0.1171,992.28,B,B3,5 years,MORTGAGE,140000.0,Verified,Sep-2011,Fully Paid,home_improvement,956xx,CA,19.79,0,Aug-1989,725,729,0,,12,0,25648,0.347,32,0,0,0,0,0,0,2011,0,0.1907347314615833
55288977,5000,5000,0.0624,152.66,A,A2,10+ years,RENT,45000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,900xx,CA,6.96,0,Jul-1998,755,759,0,,5,0,4571,0.309,20,0,0,0,0,0,0,2015,0,0.08086808289811986
74602200,3000,3000,0.0975,96.45,B,B3,10+ years,OWN,33000.0,Source Verified,Mar-2016,Fully Paid,credit_card,765xx,TX,15.42,0,Dec-1995,665,669,0,,13,0,10340,0.462,54,0,0,0,0,0,0,2016,0,0.07254614080986665
51456253,16000,16000,0.0689,493.23,A,A3,6 years,MORTGAGE,150000.0,Source Verified,Jun-2015,Fully Paid,home_improvement,601xx,IL,15.14,0,Feb-1993,720,724,0,50.0,9,0,34414,0.594,26,0,0,0,0,0,0,2015,0,0.1112007861741562
50626383,6025,6025,0.1333,203.97,C,C3,10+ years,MORTGAGE,100000.0,Source Verified,May-2015,Fully Paid,other,015xx,MA,25.88,6,Jul-1995,670,674,0,19.0,15,0,11309,0.6459999999999999,32,0,0,1,0,0,0,2015,0,0.1987628766545229
84404426,8000,8000,0.1049,259.99,B,B3,10+ years,MORTGAGE,60000.0,Not Verified,Jul-2016,Fully Paid,debt_consolidation,027xx,MA,12.38,0,Mar-1991,675,679,0,,9,0,8385,0.723,20,0,0,0,0,0,0,2016,0,0.1078728002460876
76081174,6900,6900,0.1299,232.46,C,C2,2 years,RENT,42000.0,Not Verified,Mar-2016,Fully Paid,debt_consolidation,681xx,NE,19.31,0,Nov-1986,665,669,0,29.0,8,1,7046,0.691,29,0,0,0,0,1,0,2016,0,0.1966970355895941
19937859,16000,16000,0.0917,510.07,B,B1,7 years,OWN,100471.0,Not Verified,Jul-2014,Fully Paid,major_purchase,373xx,TN,15.25,0,Nov-1999,680,684,1,41.0,12,0,15150,0.7390000000000001,31,0,0,0,0,0,0,2014,0,0.06867312500000011
94342253,9600,9600,0.1144,316.3,B,B4,4 years,RENT,35000.0,Source Verified,Dec-2016,Fully Paid,credit_card,662xx,KS,16.74,0,Sep-1999,660,664,0,28.0,9,1,6719,0.679,19,0,0,0,0,1,0,2016,0,0.1840910642235729
46244367,4800,4800,0.0818,150.82,B,B1,10+ years,MORTGAGE,95000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,201xx,VA,19.68,0,Sep-1975,700,704,0,,10,0,35675,0.607,31,0,0,0,0,0,0,2015,0,0.1305358875766875
36079312,1600,1600,0.1599,56.25,D,D2,2 years,OWN,41500.0,Not Verified,Nov-2014,Fully Paid,debt_consolidation,551xx,MN,21.54,0,Sep-1997,675,679,0,36.0,4,0,10423,1.002,18,0,0,0,0,0,0,2014,0,0.2493570649011874
1454477,6000,6000,0.1531,208.91,C,C2,,RENT,60000.0,Verified,Aug-2012,Fully Paid,credit_card,760xx,TX,12.32,0,Nov-2007,675,679,1,,6,0,6413,0.475,12,0,0,0,0,0,0,2012,0,0.07623849250375003
63329322,19200,19200,0.1099,628.5,B,B4,1 year,RENT,90000.0,Verified,Nov-2015,Fully Paid,credit_card,334xx,FL,18.61,2,Nov-1997,695,699,0,3.0,9,0,22740,0.42,37,0,0,0,0,0,0,2015,0,0.1545856583212082
85659884,2500,2500,0.1149,82.43,B,B5,10+ years,MORTGAGE,70000.0,Source Verified,Aug-2016,Fully Paid,debt_consolidation,840xx,UT,28.18,1,Nov-2001,700,704,0,8.0,8,0,7536,0.314,45,0,0,0,0,0,0,2016,0,0.1042871272083599
81553122,3000,3000,0.1199,99.63,C,C1,1 year,MORTGAGE,45000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,980xx,WA,8.08,0,Apr-2009,700,704,2,42.0,5,0,3322,0.203,9,0,0,0,0,0,0,2016,0,0.1856350708908001
77578554,12000,12000,0.1147,395.55,B,B5,1 year,OWN,37000.0,Verified,Jun-2016,Charged Off,debt_consolidation,580xx,ND,22.61,1,Oct-1989,670,674,4,7.0,7,0,3270,0.76,21,0,0,0,0,0,0,2016,0,-0.1068408333333334
58401007,18000,18000,0.0999,580.73,B,B3,7 years,RENT,90000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,020xx,MA,15.85,0,Feb-2007,685,689,0,,9,1,10905,0.537,18,0,0,0,0,1,0,2015,0,0.1608930805003332
84204623,6000,6000,0.1149,197.83,B,B5,3 years,OWN,55000.0,Verified,Jul-2016,Charged Off,vacation,212xx,MD,25.94,1,Jul-2008,660,664,1,15.0,7,0,4459,0.6859999999999999,26,0,0,0,0,0,0,2016,0,-0.5060633333333333
84516615,10000,10000,0.1049,324.98,B,B3,10+ years,RENT,40000.0,Source Verified,Jul-2016,Fully Paid,debt_consolidation,750xx,TX,25.35,0,Oct-2003,730,734,0,,8,0,7431,0.411,15,0,0,0,0,0,0,2016,0,0.1693335672826999
28563522,12000,12000,0.0649,367.74,A,A2,5 years,RENT,30000.0,Not Verified,Oct-2014,Fully Paid,credit_card,339xx,FL,21.84,0,Apr-1993,725,729,1,,16,0,9117,0.253,23,0,0,0,0,0,0,2014,0,0.1029905206513417
68477915,8000,8000,0.1148,263.74,B,B5,4 years,RENT,36000.0,Source Verified,Jan-2016,Charged Off,debt_consolidation,984xx,WA,30.67,0,May-2007,685,689,2,,11,0,5567,0.415,12,0,0,0,0,0,0,2016,0,-0.3035862500000001
5620389,13800,13800,0.1409,472.26,B,B5,10+ years,MORTGAGE,142000.0,Not Verified,Jun-2013,Fully Paid,debt_consolidation,480xx,MI,15.93,0,Sep-2002,675,679,2,,11,1,15500,0.767,33,0,0,0,0,1,0,2013,0,0.08636666666666692
90382341,15000,15000,0.1149,494.57,B,B5,10+ years,MORTGAGE,145000.0,Verified,Oct-2016,Fully Paid,home_improvement,275xx,NC,16.99,0,Jan-2001,710,714,3,45.0,13,2,11880,0.364,31,0,0,0,0,0,2,2016,0,0.1356214100739335
58552477,6000,6000,0.0532,180.69,A,A1,3 years,OWN,143000.0,Source Verified,Aug-2015,Fully Paid,other,028xx,RI,0.45,0,Jul-1992,810,814,0,,4,0,2888,0.0,7,0,0,0,0,0,0,2015,0,0.02566333333333337
56513262,12800,12800,0.0917,408.06,B,B2,10+ years,OWN,113000.0,Source Verified,Jul-2015,Fully Paid,credit_card,730xx,OK,8.21,0,Sep-1999,680,684,0,33.0,8,0,11150,0.6409999999999999,14,0,0,0,0,0,0,2015,0,0.144451174859539
13436843,11000,11000,0.0917,350.67,B,B1,8 years,MORTGAGE,42000.0,Not Verified,Aug-2014,Fully Paid,credit_card,444xx,OH,24.46,0,Sep-1994,745,749,0,,12,0,14361,0.416,20,0,0,0,0,0,0,2014,0,0.1325081818181819
529576,15000,15000,0.1186,497.22,B,B5,6 years,MORTGAGE,65000.0,Source Verified,Jun-2010,Fully Paid,debt_consolidation,010xx,MA,16.91,0,Jun-1997,710,714,1,59.0,12,0,22887,0.472,31,0,0,0,0,0,0,2010,0,0.1725810207262335
64987940,18000,18000,0.0532,542.07,A,A1,10+ years,MORTGAGE,95000.0,Source Verified,Nov-2015,Fully Paid,credit_card,064xx,CT,20.22,0,Oct-1999,700,704,0,63.0,16,0,38084,0.56,29,0,0,0,0,0,0,2015,0,0.08383592808444429
16302821,3600,3600,0.0917,114.77,B,B1,10+ years,MORTGAGE,35672.0,Not Verified,May-2014,Fully Paid,debt_consolidation,721xx,AR,23.82,0,Nov-1999,725,729,0,,12,0,9215,0.386,15,0,0,0,0,0,0,2014,0,0.1476321842835555
78339264,6900,6900,0.2544,275.96,F,F2,2 years,OWN,32000.0,Source Verified,Apr-2016,Fully Paid,debt_consolidation,283xx,NC,37.58,0,May-2012,725,729,0,,5,0,2393,0.282,11,0,0,0,0,0,0,2016,0,0.3391402520960436
84647358,4800,4800,0.1099,157.13,B,B4,,MORTGAGE,55000.0,Verified,Jul-2016,Fully Paid,debt_consolidation,431xx,OH,21.08,1,Jul-2002,690,694,0,3.0,11,3,6730,0.188,26,1,0,0,4243,0,3,2016,0,0.1771932995716665
77705196,10000,10000,0.0916,318.75,B,B2,4 years,RENT,76000.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,114xx,NY,18.81,1,Feb-2007,705,709,0,15.0,12,0,11155,0.386,19,0,0,0,0,0,0,2016,0,-0.618518
31527588,10000,10000,0.1015,323.38,B,B2,7 years,MORTGAGE,101000.0,Not Verified,Oct-2014,Fully Paid,home_improvement,294xx,SC,22.58,0,Aug-2002,710,714,0,57.0,19,1,15251,0.304,47,0,0,0,0,0,1,2014,0,0.04991499999999993
59501855,4400,4400,0.1399,150.37,C,C4,,RENT,13000.0,Not Verified,Sep-2015,Fully Paid,debt_consolidation,133xx,NY,6.46,0,Oct-2001,765,769,0,,9,0,3600,0.19,17,0,0,0,0,0,0,2015,0,0.2282579063389318
8576651,15000,15000,0.1299,505.34,B,B4,2 years,MORTGAGE,60000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,600xx,IL,22.2,0,Aug-1995,665,669,1,31.0,16,0,16167,0.552,35,0,0,0,0,0,0,2013,0,0.1576720005988401
92738809,6000,6000,0.1149,197.83,B,B5,10+ years,MORTGAGE,65000.0,Not Verified,Nov-2016,Fully Paid,debt_consolidation,891xx,NV,19.49,0,Dec-2011,730,734,2,,15,0,8956,0.223,17,0,0,0,0,0,0,2016,0,0.07323692190251663
91093096,10000,10000,0.1099,327.34,B,B4,1 year,RENT,78000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,190xx,PA,14.46,0,Dec-2012,700,704,0,,9,0,12849,0.4429999999999999,11,0,0,0,0,0,0,2016,0,0.1705900000007299
91774612,19000,19000,0.0724,588.76,A,A3,10+ years,RENT,110000.0,Not Verified,Oct-2016,Fully Paid,credit_card,660xx,KS,14.19,0,Dec-1997,705,709,0,70.0,7,0,13219,0.467,22,0,0,0,0,0,0,2016,0,0.1146406056902791
44885256,21825,21825,0.1399,745.83,C,C4,10+ years,RENT,52000.0,Source Verified,Apr-2015,Charged Off,credit_card,236xx,VA,22.76,0,Sep-2001,665,669,0,,6,0,15722,1.055,22,0,0,0,0,0,0,2015,0,-0.4485654066437572
29233972,20000,20000,0.1099,654.68,B,B3,< 1 year,RENT,120000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,152xx,PA,7.26,0,Aug-2001,685,689,1,,14,0,19794,0.617,21,0,0,0,0,0,0,2014,0,0.1784232231595502
84566006,35000,35000,0.2399,1372.97,E,E2,9 years,MORTGAGE,110000.0,Verified,Jul-2016,Fully Paid,debt_consolidation,794xx,TX,23.37,0,May-2004,680,684,0,,12,0,29426,0.591,32,0,0,0,0,0,0,2016,0,0.1072955196900771
61524144,20000,20000,0.0999,645.25,B,B3,10+ years,MORTGAGE,57000.0,Source Verified,Oct-2015,Fully Paid,other,441xx,OH,17.45,0,Jul-2001,725,729,0,,10,0,16988,0.459,17,0,0,0,0,0,0,2015,0,0.1608946847980499
63464643,6000,6000,0.1229,200.12,C,C1,< 1 year,RENT,68000.0,Source Verified,Oct-2015,Fully Paid,other,928xx,CA,9.34,0,Aug-2009,730,734,1,,6,0,2633,0.239,15,0,0,0,0,0,0,2015,0,0.1282172967818167
57166786,3725,3725,0.1786,134.41,D,D5,< 1 year,RENT,12960.0,Verified,Aug-2015,Fully Paid,car,358xx,AL,8.24,0,Aug-2010,680,684,0,,14,0,2119,0.757,14,0,0,0,0,0,0,2015,0,0.02058523489932873
74662390,9000,9000,0.0649,275.81,A,A2,1 year,MORTGAGE,45000.0,Not Verified,Mar-2016,Fully Paid,credit_card,322xx,FL,15.55,0,Jun-2003,665,669,0,,5,1,7108,0.764,9,0,0,0,0,1,0,2016,0,0.09541143798988894
15240319,14800,14800,0.1099,484.47,B,B2,,OWN,33000.0,Verified,May-2014,Fully Paid,credit_card,482xx,MI,7.39,0,Oct-1989,690,694,0,,12,0,8693,0.198,39,1,0,0,0,0,0,2014,0,0.1784202749687906
62357318,10000,10000,0.1099,327.34,B,B4,< 1 year,RENT,42000.0,Source Verified,Oct-2015,Fully Paid,credit_card,606xx,IL,29.69,0,Oct-2008,685,689,2,,9,0,12145,0.75,20,0,0,0,0,0,0,2015,0,0.1780593809702
20248424,20000,20000,0.1249,668.98,B,B5,10+ years,OWN,96000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,224xx,VA,12.83,0,May-1995,675,679,1,61.0,25,1,11215,0.328,52,0,0,0,0,0,0,2014,0,0.08398700000000003
19937443,22000,22000,0.0649,674.18,A,A2,6 years,MORTGAGE,77000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,452xx,OH,14.68,0,Sep-2004,725,729,0,,12,0,12323,0.613,20,0,0,0,0,0,0,2014,0,0.02566940660217276
57713309,1000,1000,0.1786,36.09,D,D5,10+ years,MORTGAGE,65000.0,Verified,Aug-2015,Fully Paid,other,735xx,OK,15.2,0,Nov-2004,705,709,0,26.0,10,0,6090,0.02,54,0,0,0,0,0,0,2015,0,0.1093800000001999
37117469,10500,10500,0.1366,357.14,C,C3,4 years,RENT,48000.0,Not Verified,Dec-2014,Fully Paid,credit_card,066xx,CT,19.2,0,Apr-2007,675,679,1,,14,0,10152,0.594,18,0,0,0,0,0,0,2014,0,0.1987791125039906
94185920,5500,5500,0.1049,178.74,B,B2,10+ years,RENT,97000.0,Source Verified,Dec-2016,Fully Paid,debt_consolidation,600xx,IL,6.67,0,Nov-2002,685,689,0,39.0,7,0,6287,0.338,22,0,0,0,0,0,0,2016,0,0.1607381818181819
44795611,14000,14000,0.0692,431.77,A,A4,3 years,MORTGAGE,95000.0,Source Verified,Apr-2015,Fully Paid,credit_card,600xx,IL,17.05,0,Jul-2001,670,674,1,,7,0,38043,0.8270000000000001,12,0,0,0,0,0,0,2015,0,0.07297000013122856
23934704,31450,31450,0.1299,1059.53,C,C1,10+ years,MORTGAGE,130000.0,Verified,Aug-2014,Fully Paid,debt_consolidation,070xx,NJ,26.5,0,Aug-1979,695,699,1,80.0,25,0,59189,0.645,45,0,0,0,0,0,0,2014,0,0.2142740208517995
85690802,15000,15000,0.1149,494.57,B,B5,10+ years,MORTGAGE,48000.0,Verified,Jul-2016,Fully Paid,debt_consolidation,832xx,ID,13.08,0,Oct-2003,665,669,1,52.0,12,1,15659,0.555,38,0,0,0,0,0,0,2016,0,0.06215267076374675
79042587,6125,6125,0.1825,222.21,D,D3,6 years,MORTGAGE,36000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,335xx,FL,30.07,1,Nov-2000,695,699,1,,6,0,14257,0.72,8,1,0,0,0,0,0,2016,0,0.2628422074096817
39759564,10000,10000,0.07490000000000001,311.02,A,A4,10+ years,RENT,100000.0,Verified,Jan-2015,Charged Off,debt_consolidation,917xx,CA,14.97,1,Jul-1995,680,684,1,12.0,14,1,4761,0.358,43,0,0,0,0,1,0,2015,0,-0.005568000000000017
91948210,9300,9300,0.1599,326.92,C,C5,6 years,MORTGAGE,60000.0,Verified,Oct-2016,Fully Paid,debt_consolidation,331xx,FL,14.82,0,Jan-2008,705,709,1,,14,0,11714,0.312,17,0,0,0,0,0,0,2016,0,0.06225703137555927
8646790,13000,13000,0.1199,431.73,B,B3,1 year,RENT,65000.0,Not Verified,Nov-2013,Fully Paid,credit_card,900xx,CA,14.46,0,Oct-1999,675,679,0,30.0,8,0,20013,0.878,20,0,0,0,0,0,0,2013,0,0.1486223076923077
63187469,11075,11075,0.1561,387.24,D,D1,2 years,RENT,50000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,585xx,ND,13.95,0,Oct-2007,675,679,0,,11,0,3448,0.325,11,0,0,0,0,0,0,2015,1,-0.826040632054176
6235135,4800,4800,0.1885,175.59,D,D3,1 year,RENT,16800.0,Not Verified,Jul-2013,Fully Paid,major_purchase,857xx,AZ,4.29,0,Dec-2000,710,714,0,,15,0,2699,0.519,22,0,0,0,0,0,0,2013,0,0.3121937497187501
3241085,5000,5000,0.1875,182.65,D,D3,10+ years,RENT,70000.0,Not Verified,Feb-2013,Charged Off,other,750xx,TX,10.87,0,Jun-2001,710,714,1,,3,0,3908,0.42,21,0,0,0,0,0,0,2013,0,-0.15981
15631438,6000,6000,0.1365,204.05,C,C1,5 years,MORTGAGE,20883.0,Verified,May-2014,Charged Off,debt_consolidation,136xx,NY,20.46,0,Oct-2002,670,674,0,,8,1,1782,0.223,34,0,0,0,0,1,0,2014,1,-0.5919000000000001
1192083,6850,6850,0.079,214.34,A,A4,5 years,MORTGAGE,41000.0,Not Verified,May-2012,Fully Paid,credit_card,850xx,AZ,20.8,0,Aug-1995,705,709,0,,12,0,21721,0.759,17,0,0,0,0,0,0,2012,0,0.09276728255719724
91301810,5050,5050,0.1349,171.35,C,C2,< 1 year,MORTGAGE,39478.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,028xx,RI,24.57,0,Aug-2009,695,699,1,,26,0,11917,0.6970000000000001,29,0,0,0,0,0,0,2016,0,0.1920333567295247
28012019,17125,17125,0.2557,686.07,F,F5,7 years,MORTGAGE,60000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,293xx,SC,26.74,1,Feb-1996,665,669,0,22.0,15,0,14039,0.5920000000000001,22,0,0,0,0,0,0,2014,0,0.4462692202717546
90451749,4800,4800,0.0859,151.73,A,A5,10+ years,MORTGAGE,95000.0,Verified,Oct-2016,Fully Paid,home_improvement,191xx,PA,22.78,0,Nov-2010,680,684,2,,14,1,11899,0.329,18,0,0,0,0,1,0,2016,0,0.1367338254059374
634415,6400,6400,0.1595,224.85,E,E1,4 years,RENT,35000.0,Verified,Dec-2010,Fully Paid,debt_consolidation,853xx,AZ,21.81,0,Apr-2005,665,669,0,61.0,4,0,5615,0.968,12,0,0,0,0,0,0,2010,0,0.2357131166284845
65845115,15000,15000,0.1064,488.53,B,B4,1 year,RENT,86000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,380xx,TN,27.53,1,Dec-1999,660,664,1,19.0,5,1,2415,0.456,17,0,0,0,0,1,0,2015,0,-0.02202466666666669
93991640,8000,8000,0.1139,263.39,B,B3,2 years,MORTGAGE,50000.0,Source Verified,Nov-2016,Fully Paid,debt_consolidation,731xx,OK,14.79,0,Dec-1998,685,689,0,,9,1,9715,0.603,9,0,0,0,0,0,1,2016,0,0.1836710369995627
1692945,8875,8875,0.1311,299.51,B,B4,,RENT,26000.0,Source Verified,Nov-2012,Charged Off,credit_card,337xx,FL,30.09,0,May-1999,675,679,0,37.0,14,0,10859,0.816,22,0,0,0,0,0,0,2012,0,-0.05548957746478889
10605869,6400,6400,0.1561,223.78,C,C4,3 years,RENT,25000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,490xx,MI,26.16,0,Nov-2001,660,664,0,67.0,9,3,6639,0.726,22,0,0,0,0,0,0,2014,0,0.03816562499999998
61963037,2000,2000,0.1333,67.71,C,C3,4 years,RENT,31000.0,Verified,Oct-2015,Charged Off,other,770xx,TX,21.49,0,Jul-2007,690,694,0,,10,0,5329,0.528,13,0,0,0,0,0,0,2015,1,-0.628335
39691725,3000,3000,0.2299,116.12,F,F1,< 1 year,RENT,25000.0,Source Verified,Feb-2015,Fully Paid,moving,914xx,CA,29.49,0,Sep-2008,685,689,4,,8,0,14922,0.82,12,0,0,0,0,0,0,2015,0,0.1606833333333333
81384101,10000,10000,0.0839,315.17,B,B1,,OWN,76500.0,Verified,Jun-2016,Fully Paid,debt_consolidation,953xx,CA,21.9,0,Feb-1988,675,679,0,,23,2,44947,0.636,47,0,0,0,0,0,2,2016,0,0.09637561223830993
41810478,6000,6000,0.0668,184.39,A,A3,8 years,MORTGAGE,38000.0,Not Verified,Mar-2015,Fully Paid,credit_card,335xx,FL,23.34,3,Dec-1999,695,699,0,19.0,11,0,2744,0.343,26,0,0,0,0,0,0,2015,0,0.1059417727233334
80580987,9000,9000,0.1147,296.66,B,B5,10+ years,MORTGAGE,52000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,304xx,GA,19.06,1,Mar-2006,670,674,0,5.0,5,0,17732,0.924,25,0,0,0,0,0,0,2016,0,0.1772408026733112
76002047,8525,8525,0.2245,327.57,E,E5,10+ years,MORTGAGE,70000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,800xx,CO,29.62,0,May-2003,695,699,1,,15,0,34800,0.6679999999999999,26,0,0,0,0,0,0,2016,1,-0.9628222873900293
36421049,20000,20000,0.1144,658.95,B,B4,9 years,OWN,115000.0,Source Verified,Dec-2014,Fully Paid,debt_consolidation,926xx,CA,11.32,0,Mar-1995,690,694,0,,9,0,18810,1.006,29,0,0,0,0,0,0,2014,0,0.064392
91239851,9600,9600,0.08990000000000001,305.24,B,B1,1 year,RENT,52000.0,Not Verified,Oct-2016,Fully Paid,debt_consolidation,757xx,TX,14.12,0,Aug-2003,675,679,0,32.0,11,0,8520,0.262,16,1,0,0,0,0,0,2016,0,0.1441199926504166
16451453,10000,10000,0.0917,318.79,B,B1,10+ years,MORTGAGE,50000.0,Not Verified,May-2014,Fully Paid,credit_card,610xx,IL,20.93,2,Feb-1996,725,729,0,3.0,10,0,11908,0.237,29,0,0,0,0,0,0,2014,0,0.1476403646671101
39957319,15000,15000,0.1239,501.02,C,C1,9 years,MORTGAGE,104000.0,Verified,Jan-2015,Fully Paid,credit_card,331xx,FL,16.48,1,Dec-1985,690,694,2,5.0,27,0,21961,0.335,48,0,0,0,0,0,0,2015,0,0.03277133333333326
3373134,29175,29175,0.1727,1044.1,C,C5,10+ years,MORTGAGE,73000.0,Verified,Mar-2013,Fully Paid,credit_card,750xx,TX,9.62,1,Oct-1996,665,669,1,18.0,13,0,21085,0.7809999999999999,35,0,0,0,0,0,0,2013,0,0.1062871353738133
6551986,1500,1500,0.1885,54.88,D,D3,3 years,RENT,36000.0,Not Verified,Aug-2013,Fully Paid,credit_card,946xx,CA,5.82,0,Nov-2004,690,694,1,,4,0,3429,0.602,14,0,0,0,0,0,0,2013,0,0.3100733334571333
58150739,15000,15000,0.0789,469.29,A,A5,10+ years,MORTGAGE,150000.0,Source Verified,Aug-2015,Fully Paid,credit_card,105xx,NY,4.56,3,Feb-2001,680,684,0,19.0,7,0,13204,0.684,14,1,0,0,0,0,0,2015,0,0.1252089201438134
1615869,20000,20000,0.1311,674.94,B,B4,10+ years,MORTGAGE,110000.0,Source Verified,Oct-2012,Fully Paid,debt_consolidation,921xx,CA,7.39,0,Jun-1993,690,694,0,31.0,6,0,6718,0.206,10,0,0,0,0,0,0,2012,0,0.04234125428768998
747389,16000,16000,0.0599,486.68,A,A2,10+ years,MORTGAGE,40000.0,Not Verified,May-2011,Fully Paid,debt_consolidation,678xx,KS,20.67,0,Feb-1992,770,774,0,,10,0,20285,0.207,12,0,0,0,0,0,0,2011,0,0.09502632824106882
